,full_text,hashtag,id,location,retweet_hashtags,retweet_mentions,user,user_mentions
66,RT @CCNSWResearch: Congrats to our research grantees who were awarded @nhmrc funding this week: @garvey_gail (@MenziesResearch) Prof Kathar…,[],1030408764971569152,"Turrbal & Jagera country, Qld ",['Fellowship'],"['NHMRC', 'Gail Garvey', 'Menzies Research', 'UNSW', 'susan clark', 'Marina Pajic', 'Alex swarbrick', 'Garvan Institute', 'QIMR Berghofer']",abbey diaz,"['Cancer Research', 'NHMRC', 'Gail Garvey', 'Menzies Research']"
67,RT @CCNSWResearch: Congrats to our research grantees who were awarded @nhmrc funding this week: @garvey_gail (@MenziesResearch) Prof Kathar…,[],1030371516574097409,Australia,['Fellowship'],"['NHMRC', 'Gail Garvey', 'Menzies Research', 'UNSW', 'susan clark', 'Marina Pajic', 'Alex swarbrick', 'Garvan Institute', 'QIMR Berghofer']",Women in STEMM Aust,"['Cancer Research', 'NHMRC', 'Gail Garvey', 'Menzies Research']"
68,RT @CCNSWResearch: Congrats to our research grantees who were awarded @nhmrc funding this week: @garvey_gail (@MenziesResearch) Prof Kathar…,[],1030360259376832512,South Australia,['Fellowship'],"['NHMRC', 'Gail Garvey', 'Menzies Research', 'UNSW', 'susan clark', 'Marina Pajic', 'Alex swarbrick', 'Garvan Institute', 'QIMR Berghofer']",Sarah Boyle 👩🏻‍🔬🎀,"['Cancer Research', 'NHMRC', 'Gail Garvey', 'Menzies Research']"
69,RT @CancerSPHERE: Follow the link to read the latest from @CancerSPHERE for this fortnight. We have grant opportunities galore and some gre…,[],1030356339787149313,"Sydney, Australia",[],"['Cancer SPHERE & UNSW', 'UNSW Medicine', 'Dr Caroline Ford']",Garvan Institute,"['Cancer SPHERE & UNSW', 'Cancer SPHERE & UNSW']"
70,RT @CCNSWResearch: Congrats to our research grantees who were awarded @nhmrc funding this week: @garvey_gail (@MenziesResearch) Prof Kathar…,[],1030356215937683456,Southern hemisphere,['Fellowship'],"['NHMRC', 'Gail Garvey', 'Menzies Research', 'UNSW', 'susan clark', 'Marina Pajic', 'Alex swarbrick', 'Garvan Institute', 'QIMR Berghofer']",gail simmons,"['Cancer Research', 'NHMRC', 'Gail Garvey', 'Menzies Research']"
71,RT @CCNSWResearch: Congrats to our research grantees who were awarded @nhmrc funding this week: @garvey_gail (@MenziesResearch) Prof Kathar…,[],1030356202830454785,,['Fellowship'],"['NHMRC', 'Gail Garvey', 'Menzies Research', 'UNSW', 'susan clark', 'Marina Pajic', 'Alex swarbrick', 'Garvan Institute', 'QIMR Berghofer']",Anna DeFazio-Poidevin,"['Cancer Research', 'NHMRC', 'Gail Garvey', 'Menzies Research']"
72,RT @CCNSWResearch: Congrats to our research grantees who were awarded @nhmrc funding this week: @garvey_gail (@MenziesResearch) Prof Kathar…,[],1030356181460480000,"Sydney, Australia",['Fellowship'],"['NHMRC', 'Gail Garvey', 'Menzies Research', 'UNSW', 'susan clark', 'Marina Pajic', 'Alex swarbrick', 'Garvan Institute', 'QIMR Berghofer']",Garvan Institute,"['Cancer Research', 'NHMRC', 'Gail Garvey', 'Menzies Research']"
73,RT @CCNSWResearch: Congrats to our research grantees who were awarded @nhmrc funding this week: @garvey_gail (@MenziesResearch) Prof Kathar…,[],1030330515600039937,"Darwin, Northern Territory",['Fellowship'],"['NHMRC', 'Gail Garvey', 'Menzies Research', 'UNSW', 'susan clark', 'Marina Pajic', 'Alex swarbrick', 'Garvan Institute', 'QIMR Berghofer']",Menzies Research,"['Cancer Research', 'NHMRC', 'Gail Garvey', 'Menzies Research']"
74,RT @CCNSWResearch: Congrats to our research grantees who were awarded @nhmrc funding this week: @garvey_gail (@MenziesResearch) Prof Kathar…,[],1030295727753158657,"Sydney, Australia",['Fellowship'],"['NHMRC', 'Gail Garvey', 'Menzies Research', 'UNSW', 'susan clark', 'Marina Pajic', 'Alex swarbrick', 'Garvan Institute', 'QIMR Berghofer']",Franklin Women,"['Cancer Research', 'NHMRC', 'Gail Garvey', 'Menzies Research']"
75,"Congrats to our research grantees who were awarded @nhmrc funding this week: @garvey_gail (@MenziesResearch) Prof Katharina Gaus &amp; Prof Richard Lock (@UNSW), @suscla1, @DrMarinaPajic and @dralexswarbrick (@GarvanInstitute), Prof David Whiteman (@QIMRBerghofer) #Fellowship 👏",['Fellowship'],1030289764178526219,"Sydney, Australia",,,Cancer Research,"['NHMRC', 'Gail Garvey', 'Menzies Research', 'UNSW', 'susan clark', 'Marina Pajic', 'Alex swarbrick', 'Garvan Institute', 'QIMR Berghofer']"
76,RT @WEHI_Postdocs: Meet @martpal 🎓@unicologne @BakerResearchAu @GarvanInstitute. Martin develops #Crispr technology to genetically engineer…,['Crispr'],1030228310805045248,"Melbourne, Australia","['Crispr', 'cancer', 'projectmanagement', 'mentalhealth', 'ironman', 'postdocportrait']","['Martin Pal', 'Universität zu Köln', 'The Baker Institute', 'Garvan Institute', 'Swinburne University of Technology', 'MHFA Australia']",Walter + Eliza Hall,"['WEHI Postdocs', 'Martin Pal', 'Universität zu Köln', 'The Baker Institute', 'Garvan Institute']"
77,"RT @cancerNSW: ""The Registry is the coal-face of #prostatecancer care. Understanding real-world effectiveness allows me to give people bett…",['prostatecancer'],1029882780685979648,"Sydney, Australia",['prostatecancer'],['ONCODOC'],Garvan Institute,['Cancer Institute NSW']
78,And what a pleasure to meet and interview this superstar at the @CureCancerAust World’s Best BYO fundraiser last night. Dr Mark Pinese is a Senior Research Officer at the @garvaninstitute… https://t.co/YncxnvmKPX,[],1029569506128154624,,,,Natarsha Belling,['Garvan Institute']
79,"Wonderful opportunity to speak to the public this morning on all things bone related, including our research on #ProstateCancer cell dormancy @GarvanInstitute Also thanks to all those that tuned in on Facebook live...including Minnie the dog 🐶 https://t.co/xdJjAvziQ5",['ProstateCancer'],1029561937611317248,"Sydney, New South Wales",,,Niall M Byrne,['Garvan Institute']
80,"RT @GarvanInstitute: Tune into our seminar all about the latest in bone research live on Facebook right now: https://t.co/8ogEW4FhYF

#Garv…",[],1029544904374988801,"Sydney, Australia","['GarvanSeminar', 'BoneHealth']",[],Andrew Philp,['Garvan Institute']
81,"Tune into our seminar all about the latest in bone research live on Facebook right now: https://t.co/8ogEW4FhYF

#GarvanSeminar #BoneHealth","['GarvanSeminar', 'BoneHealth']",1029519284446195713,"Sydney, Australia",,,Garvan Institute,[]
82,RT @ProfDMThomas: @davidgyorki @ASSG_Sarcoma Very proud to have my name attached to this research award. @GarvanInstitute @RareCancers @ASS…,[],1029219226840588288,"Queensland, Australia",[],"['David Gyorki', 'Australasian Sarcoma Study Group (ASSG)', 'Garvan Institute', 'RareCancersAustralia', 'Australasian Sarcoma Study Group (ASSG)']",Jennifer,"['David Thomas', 'David Gyorki', 'Australasian Sarcoma Study Group (ASSG)', 'Garvan Institute', 'RareCancersAustralia']"
83,RT @ProfDMThomas: @davidgyorki @ASSG_Sarcoma Very proud to have my name attached to this research award. @GarvanInstitute @RareCancers @ASS…,[],1028890769124352000,Australia,[],"['David Gyorki', 'Australasian Sarcoma Study Group (ASSG)', 'Garvan Institute', 'RareCancersAustralia', 'Australasian Sarcoma Study Group (ASSG)']",RareCancersAustralia,"['David Thomas', 'David Gyorki', 'Australasian Sarcoma Study Group (ASSG)', 'Garvan Institute', 'RareCancersAustralia']"
84,RT @GarvanInstitute: Contribute to #CancerResearch &amp; solve parts of research programs with your phone. Download #DreamLab! @VodafoneAU  htt…,"['CancerResearch', 'DreamLab']",1028753529710755842,"Kent, U.K.","['CancerResearch', 'DreamLab']",['Vodafone Australia'],Steve Morris,"['Garvan Institute', 'Vodafone Australia']"
85,RT @ProfDMThomas: @davidgyorki @ASSG_Sarcoma Very proud to have my name attached to this research award. @GarvanInstitute @RareCancers @ASS…,[],1028297201242390528,,[],"['David Gyorki', 'Australasian Sarcoma Study Group (ASSG)', 'Garvan Institute', 'RareCancersAustralia', 'Australasian Sarcoma Study Group (ASSG)']",Chris Lancashire,"['David Thomas', 'David Gyorki', 'Australasian Sarcoma Study Group (ASSG)', 'Garvan Institute', 'RareCancersAustralia']"
86,RT @ProfDMThomas: @davidgyorki @ASSG_Sarcoma Very proud to have my name attached to this research award. @GarvanInstitute @RareCancers @ASS…,[],1027855198398509056,"Melbourne, Victoria",[],"['David Gyorki', 'Australasian Sarcoma Study Group (ASSG)', 'Garvan Institute', 'RareCancersAustralia', 'Australasian Sarcoma Study Group (ASSG)']",Australasian Sarcoma Study Group (ASSG),"['David Thomas', 'David Gyorki', 'Australasian Sarcoma Study Group (ASSG)', 'Garvan Institute', 'RareCancersAustralia']"
87,@davidgyorki @ASSG_Sarcoma Very proud to have my name attached to this research award. @GarvanInstitute @RareCancers @ASSG_Sarcoma,[],1027851464490725376,,,,David Thomas,"['David Gyorki', 'Australasian Sarcoma Study Group (ASSG)', 'Garvan Institute', 'RareCancersAustralia', 'Australasian Sarcoma Study Group (ASSG)']"
88,RT @NebulaGenomics: A team of molecular biologists at the @GarvanInstitute have identified a new DNA structure called i-motif. “This new re…,[],1027777779448741889,,['DNA'],['Garvan Institute'],Chris Lancashire,"['Nebula Genomics', 'Garvan Institute']"
89,Hear about new research into #breastcancer treatment from @dralexswarbrick and @GarvanInstitute. https://t.co/x2S0Klnglu Dr Swarbrick was the 2011 Outstanding Cancer Research Fellow in NSW. https://t.co/DK8YLjoDm0,['breastcancer'],1027731672697954304,"New South Wales, Australia",,,Cancer Institute NSW,"['Alex swarbrick', 'Garvan Institute']"
90,"RT @ASImmunology: 🔬Meet ASI's Elissa Deenick (@DeeEliss) from the @GarvanInstitute. 
Read more about her research here- https://t.co/GRv0dP…",[],1027681664787394560,"Sydney, Australia","['IAmAnImmunologist', 'Immunology', 'Scicomm', 'autoimmunity', 'womeninstem']","['Elissa Deenick', 'Garvan Institute']",Alisa,"['ASI - Australasian Society For Immunology', 'Elissa Deenick', 'Garvan Institute']"
91,RT @AaronMuscarella: Dr. @thomasrcox of @GarvanInstitute talks about the @TCox_Lab research on matrix remodeling induced by tumor secreted…,[],1027660024976429057,"Sydney, Australia",['cancerresearch'],"['Thomas R. Cox', 'Garvan Institute', 'Matrix & Metastasis Lab', 'BCMHouston']",Thomas R. Cox,"['Aaron Muscarella', 'Thomas R. Cox', 'Garvan Institute', 'Matrix & Metastasis Lab']"
92,RT @MetastaticOdds: Dr. Cox @TCox_Lab @GarvanInstitute presenting his research on ECM and #metastasis @bcmhouston . We are glad we could wo…,['metastasis'],1027659819925364736,"Sydney, Australia ",['metastasis'],"['Matrix & Metastasis Lab', 'Garvan Institute', 'BCMHouston']",Matrix & Metastasis Lab,"[""Theresa's Research"", 'Matrix & Metastasis Lab', 'Garvan Institute', 'BCMHouston']"
93,RT @MetastaticOdds: Dr. Cox @TCox_Lab @GarvanInstitute presenting his research on ECM and #metastasis @bcmhouston . We are glad we could wo…,['metastasis'],1027659744541114368,Global,['metastasis'],"['Matrix & Metastasis Lab', 'Garvan Institute', 'BCMHouston']",Metastasis Research,"[""Theresa's Research"", 'Matrix & Metastasis Lab', 'Garvan Institute', 'BCMHouston']"
94,Dr. Cox @TCox_Lab @GarvanInstitute presenting his research on ECM and #metastasis @bcmhouston . We are glad we could work with Dr. Rosen and Dr. Shawn Zhang to further collaboration https://t.co/9KkhxMUAay,['metastasis'],1027608527500705792,Nationwide,,,Theresa's Research,"['Matrix & Metastasis Lab', 'Garvan Institute', 'BCMHouston']"
95,"RT @GarvanInstitute: Tomorrow is the 150th anniversary of the discovery of #helium, the second most abundant element in the universe! Heliu…",['helium'],1030352371748986880,"Queensland, Australia","['helium', 'scifri']",[],Jennifer,['Garvan Institute']
96,"Tomorrow is the 150th anniversary of the discovery of #helium, the second most abundant element in the universe! Helium is best known for its use in balloons, but is actually mostly used as a supercooling agent, a critical component in medical MRI scanners. #scifri https://t.co/rT16wtEj54","['helium', 'scifri']",1030346238754017280,"Sydney, Australia",,,Garvan Institute,[]
97,RT @GarvanInstitute: Almost 2 million people currently have poor bone health in NSW #bonebiology #garvanseminar #osteoporosis https://t.co/…,"['bonebiology', 'garvanseminar', 'osteoporosis']",1029545664407982081,"Sydney, Australia","['bonebiology', 'garvanseminar', 'osteoporosis']",[],Andrew Philp,['Garvan Institute']
98,Almost 2 million people currently have poor bone health in NSW #bonebiology #garvanseminar #osteoporosis https://t.co/54gI4djucJ,"['bonebiology', 'garvanseminar', 'osteoporosis']",1029528314820489217,"Sydney, Australia",,,Garvan Institute,[]
99,Clues to Your Health Are Hidden at 6.6 Million Spots in Your DNA https://t.co/9xHIQkZfI7 @MarcelDinger @GarvanInstitute @GenomeOneHealth @kinghorngenomes @geneticseduNSW @GeneticAll_AU @GeneticsAus @markjcowley #Genetics,['Genetics'],1029333875984461824,Mid North Coast NSW,,,John McDonald,"['Marcel Dinger', 'Garvan Institute', 'Genome.One', 'Kinghorn Genomics', 'Genetics Edu NSW', 'Genetic Alliance AU', 'Genetics AustralAsia', 'Mark Cowley']"
100,RT @CancerSPHERE: Follow the link to read the latest from @CancerSPHERE for this fortnight. We have grant opportunities galore and some gre…,[],1030356339787149313,"Sydney, Australia",[],"['Cancer SPHERE & UNSW', 'UNSW Medicine', 'Dr Caroline Ford']",Garvan Institute,"['Cancer SPHERE & UNSW', 'Cancer SPHERE & UNSW']"
101,"RT @MVEG001: This &gt;&gt; improve society by translating research to knowledge, practice, policy and/or product. Academic achievement doesn’t eq…",[],1029176995375017984,"Melbourne, Australia","['research', 'impact']",[],WEHI Postdocs,['Dr Marguerite Evans-Galea']
102,RT @WomenSciAUST: @SPORT_UTas @Aus_ScienceWeek Funding (eg. P/t fellowships) possible in @nhmrc @arc_gov_au. A no. of orgs now provide fund…,[],1029125338066903040,,['womeninSTEMM'],"['SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC', 'Kimmo Vesander', 'Walter + Eliza Hall', 'Centenary Institute', 'Monash University', 'Franklin Women']",Katherine Sanchez,"['Women in STEMM Aust', 'SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC']"
103,RT @WomenSciAUST: @SPORT_UTas @Aus_ScienceWeek Funding (eg. P/t fellowships) possible in @nhmrc @arc_gov_au. A no. of orgs now provide fund…,[],1029115355271024640,"Sydney, Australia",['womeninSTEMM'],"['SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC', 'Kimmo Vesander', 'Walter + Eliza Hall', 'Centenary Institute', 'Monash University', 'Franklin Women']",Franklin Women,"['Women in STEMM Aust', 'SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC']"
104,RT @WomenSciAUST: @SPORT_UTas @Aus_ScienceWeek Funding (eg. P/t fellowships) possible in @nhmrc @arc_gov_au. A no. of orgs now provide fund…,[],1028960870234116096,"Belair, South Australia",['womeninSTEMM'],"['SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC', 'Kimmo Vesander', 'Walter + Eliza Hall', 'Centenary Institute', 'Monash University', 'Franklin Women']",Associate Professor Catherine Abbott,"['Women in STEMM Aust', 'SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC']"
105,RT @WomenSciAUST: @SPORT_UTas @Aus_ScienceWeek Funding (eg. P/t fellowships) possible in @nhmrc @arc_gov_au. A no. of orgs now provide fund…,[],1028954926766911488,"Christchurch City, New Zealand",['womeninSTEMM'],"['SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC', 'Kimmo Vesander', 'Walter + Eliza Hall', 'Centenary Institute', 'Monash University', 'Franklin Women']",Nisha Elizabeth,"['Women in STEMM Aust', 'SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC']"
106,RT @WomenSciAUST: @SPORT_UTas @Aus_ScienceWeek Funding (eg. P/t fellowships) possible in @nhmrc @arc_gov_au. A no. of orgs now provide fund…,[],1028943602565566465,Australia,['womeninSTEMM'],"['SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC', 'Kimmo Vesander', 'Walter + Eliza Hall', 'Centenary Institute', 'Monash University', 'Franklin Women']",Women in STEMM Aust,"['Women in STEMM Aust', 'SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC']"
107,@SPORT_UTas @Aus_ScienceWeek Funding (eg. P/t fellowships) possible in @nhmrc @arc_gov_au. A no. of orgs now provide funds to support carers/balance personal/professional life eg. @veski @WEHI_research @CentenaryInst @MonashUni others. Carers Grant to conferences through @FranklinWomen #womeninSTEMM,['womeninSTEMM'],1028942638534127617,Australia,,,Women in STEMM Aust,"['SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC', 'Kimmo Vesander', 'Walter + Eliza Hall', 'Centenary Institute', 'Monash University', 'Franklin Women']"
108,RT @NatureNews: It's time to try something radical when it comes to research funding. https://t.co/yOWpXnElXJ,[],1028532815623647233,"Melbourne, Australia",[],[],WEHI Postdocs,['Nature News & Comment']
109,"What is immunotherapy and how is it changing cancer therapy? @ScientistBecs Dr Rebecca Delconte will be explaining in our Consumer Buddy Seminar, Mon 27/8 1:30pm
https://t.co/ZAphpQu4Cc https://t.co/6Xum3aTMEf",[],1031382817584939008,"Melbourne, Australia",,,Walter + Eliza Hall,['Dr Becs']
110,RT @ingridscheffer: Limited tickets left to this life-changing event with incredible speakers - for anyone from science or medical student…,[],1031361168596582401,"Melbourne, Australia",['LACS18'],[],WEHI Postdocs,['Prof Ingrid Scheffer']
111,What an amazing opportunity for those in the UK...be great have something similar here @unimelb @MelbIntGen @SciMelb @UniMelbMDHS @MelBioInf @WEHI_research @CSL https://t.co/Wrmf7pCaVn,[],1031354441851498496,"Melbourne, Victoria",,,MIG,"['University of Melbourne', 'MIG', 'Science at Melbourne', 'UniMelb MDHS', 'MelBioInf', 'Walter + Eliza Hall', 'CSL']"
112,RT @ingridscheffer: Limited tickets left to this life-changing event with incredible speakers - for anyone from science or medical student…,[],1031353989009305600,"Melbourne, Australia",['LACS18'],[],Walter + Eliza Hall,['Prof Ingrid Scheffer']
113,@drewberryIV @Aus_ScienceWeek @WEHI_research Awesome talk for #scienceweek @drewberryIV we loved your presentation and love how much your animations make a difference to #sciencecommunication around the world!,"['scienceweek', 'sciencecommunication']",1031333851358846976,Australia,,,Aust Soc for Para,"['Drew Berry', 'NationalScienceWeek', 'Walter + Eliza Hall', 'Drew Berry']"
114,RT @dr_opatel: That’s a wrap for #ArtOfScience exhibition @WEHI_research for #NatSciWk. Thanks especially @Aus_ScienceWeek &amp; many others wh…,"['ArtOfScience', 'NatSciWk']",1031326201158103042,Sydney,"['ArtOfScience', 'NatSciWk']","['Walter + Eliza Hall', 'NationalScienceWeek']",jackie randles,"['Onisha Patel', 'Walter + Eliza Hall', 'NationalScienceWeek']"
